patient_barcode	submitter_id	Project	NOS2	CD4	IKZF2	FOXP3	PKM	TBX21	ENO1	PGM1	GZMB	HIF1A	MMP9	PGK1	GPI	TGFB1	CD33	CA9	IL2	IFNG	IL17A	IL17F	VEGFA	IL12B	CD86	STAT1	EPAS1	SLC2A1	ARG1	CD274	TGFBI	CD80	KIR2DL1	IL1B	CHI3L1	LDHA	IL2RA	IL10	CXCL9	SLC16A3	RORC	S100A8	GZMA	NCAM1	ALDOA	CD8A	SLC16A1	HK2	IL23R	S100A9	CTLA4	CYBB	KIR3DL1	STAT3	IL7R	CXCL10	ITGAM	CD14	CD8B	CD163	PRF1	CXCR3	NCR1	FUT4	FCGR3A	HLA-DRA	NCR3	KLRK1	TNF	PKMP2	MRC1
TCGA-35-4123-01A-01R-1107-07	TCGA-35-4123	LUAD	0.272	34.5626	0.7837	2.5515	251.3579	2.2207	599.6062	53.917	32.604	76.9343	84.8733	226.5594	43.902	35.0062	1.7547	1.8261	0.1166	5.622	0	0.0211	28.1588	0.23	14.0875	101.8954	27.9865	156.9363	0.0196	18.4739	448.7236	1.3201	0.0514	9.7155	71.3728	390.149	4.4469	0.6894	61.9927	34.2019	11.6784	48.4585	92.0793	0.0222	2.3802	60.7883	3.4009	18.7485	0.0068	282.2746	4.2181	47.4354	0.0349	18.9451	11.1539	311.8502	6.0535	112.2018	8.1542	16.0134	16.3179	11.4481	0.2984	2.5381	111.9897	2691.5252	0.8291	0.2072	4.2518	0.013	23.0637
TCGA-35-5375-01A-01R-1628-07	TCGA-35-5375	LUAD	14.405	14.241	1.7072	1.5598	133.739	0.5393	711.8314	22.5292	7.4649	74.1966	15.7329	296.9852	46.2732	27.7765	1.0899	6.6208	0.1518	1.964	0	0	10.2458	0.0479	6.574	54.2812	26.027	30.1723	0.1276	4.1079	31.7009	0.5287	0.0335	9.0147	7.5269	181.3185	1.4579	0.3623	48.7527	5.7606	0.1564	5492.5322	41.397	3.4234	5.4869	12.7596	30.6926	7.0044	0	20258.6207	1.6142	11.3904	0.0605	20.1393	1.8249	74.3642	0.9358	80.9569	1.4482	3.5642	4.5654	1.7944	0.0299	0.4673	41.7909	1332.5937	0.7348	0.0186	0.3375	0.0338	0.8623
TCGA-38-4625-01A-01R-1206-07	TCGA-38-4625	LUAD	0.1297	22.1273	0.6257	1.2537	213.6401	0.3565	554.9222	28.5508	8.3475	60.5749	44.9975	221.3631	33.9795	12.7173	1.1289	162.3733	0.0306	0.8011	0	0	12.5566	0.0241	8.0027	84.2101	43.0662	43.0396	0.072	32.2944	85.708	1.2042	0.0135	4.8512	291.5977	316.9908	5.0584	0.9193	24.0455	12.5423	3.6689	31.1009	8.8528	0.0923	4.4323	7.4752	3.1948	15.0194	0.0178	311.2595	0.8853	27.8296	0.0427	31.5315	13.2406	92.4602	4.3521	109.5666	0.4735	59.0024	7.6646	3.8003	1.1503	0.7196	59.8295	1331.7667	0.8794	0.0712	4.3054	0.0476	18.8267
TCGA-38-4626-01A-01R-1206-07	TCGA-38-4626	LUAD	0.2348	51.3123	0.8607	1.2397	135.7403	0.4195	376.3021	22.7108	7.5309	84.2974	7.455	96.2437	20.5868	32.1728	4.0337	0.1765	0.0406	0.1594	0.0061	0.011	18.5964	0.2593	16.6012	32.1023	129.2575	5.3296	0.1023	5.3779	103.6243	1.3391	0.3086	2.426	89.7881	93.6959	5.1634	1.4558	5.0986	13.0773	3.9596	106.2765	6.6773	0.1524	2.1881	4.1218	3.9993	33.4038	0.0283	539.0622	1.3475	109.2967	0.3155	48.6974	41.0449	14.5507	32.2716	183.1853	0.4258	247.142	6.0009	1.4694	0.1977	1.3322	117.5717	1904.9346	0.267	0.0746	0.4939	0	134.1244
TCGA-38-4627-01A-01R-1206-07	TCGA-38-4627	LUAD	0.7025	52.1001	1.163	0.9529	240.8836	0.3139	529.8266	21.8584	6.0265	53.6334	34.0201	228.0416	24.4383	39.0722	2.1003	7.2334	0.0502	0.1547	0	0	10.8932	0.0872	11.0352	41.0926	50.5971	16.7108	0.0844	1.6915	133.262	0.752	0.0111	1.2076	5.2631	217.8008	3.3328	0.3322	6.2817	19.2948	1.9572	38.8261	14.5282	0.747	4.0013	2.9118	7.8698	7.1179	0.0291	2327.5393	0.5164	46.814	0.02	32.3244	20.7678	14.4579	12.7895	209.5406	0.4435	42.3009	3.444	2.1124	0.0099	1.5704	106.2758	2112.0201	0.6684	0.0123	0.2009	0	29.8855
TCGA-38-4628-01A-01R-1206-07	TCGA-38-4628	LUAD	0.1498	25.9649	0.8958	0.6601	124.8945	0.0399	697.3361	35.661	0.5202	20.7228	5.053	122.1162	27.4902	24.9564	1.0931	0.68	0	0	0.008	0	6.4314	0.1141	5.5089	16.0679	24.8841	9.2404	0.0135	1.0246	54.4475	0.5921	0.0089	1.5134	5.6345	90.5187	0.4726	0.0915	0.6131	10.7515	12.3821	27.9917	1.187	0.0529	2.3746	0.7075	1.4093	4.3308	0.0186	239.9313	0.413	26.7232	0.008	26.135	3.603	5.5838	5.8753	49.7555	3.7314	9.2504	0.5057	1.1504	0	3.3128	56.0146	2103.0479	0.1822	0	0.4553	0.0179	31.2638
TCGA-38-4629-01A-02R-1206-07	TCGA-38-4629	LUAD	0.6206	52.7944	1.0594	2.1293	368.4206	3.1562	1004.3721	32.4403	15.793	127.3807	55.524	590.5126	37.312	47.2554	2.8503	27.7854	0.0284	1.4941	0.0254	0	23.178	0.047	16.9616	75.2308	22.4634	151.9911	0.0429	10.285	191.0451	1.6894	0.075	5.4119	104.4619	378.9479	8.6449	0.5261	90.6892	41.9166	1.1544	36.7491	25.2779	0.1184	5.7783	13.0451	24.0155	41.9081	0.0099	467.6488	1.8023	78.0745	0.0848	27.9143	15.7531	121.9626	15.149	289.9291	1.38	45.6528	11.5477	4.3387	0.3434	1.095	231.7509	2628.0635	1.416	0.0052	0.3405	0	31.2204
TCGA-38-4630-01A-01R-1206-07	TCGA-38-4630	LUAD	0.24	14.6738	0.6765	2.5691	162.8072	0.3519	458.6216	13.8769	1.7535	35.4952	24.0544	113.4964	57.7111	6.9839	0.4472	15.6738	0.0295	0.1725	0	0.0107	12.2993	0.0233	2.6811	91.0702	12.8016	68.6912	0.0942	1.0573	11.4665	0.5544	0.0585	1.1365	9.6851	125.8566	1.6902	0.227	23.0321	5.2748	2.941	1.3452	3.24	6.804	2.8604	3.7436	22.4534	32.53	0.0103	16.3122	1.5107	11.6021	0.0235	36.0009	10.3515	40.8782	2.8322	37.1993	0.4749	6.802	1.8211	1.2579	0.0406	0.5281	21.1573	312.8203	0.1784	0.0686	12.7722	0	4.0886
TCGA-38-4631-01A-01R-1755-07	TCGA-38-4631	LUAD	0.6976	7.5581	0.2771	0.7327	203.6308	0.2615	510.3857	24.9673	10.8742	26.691	18.8233	428.3495	37.1073	12.952	0.3311	0.4269	0	0.4335	0	0	7.3727	0.0512	3.9473	48.7961	39.1813	63.9118	0.0364	0.7372	29.913	0.3142	0	2.724	4.9106	318.4061	1.5898	0.1761	19.2455	17.0049	0.062	20.6646	9.3283	0.0317	9.3219	3.6418	2.6475	9.4906	0.0126	236.8393	1.434	7.4848	0	21.7955	4.6079	35.979	1.6327	33.8113	0.8414	4.1246	3.7684	1.0626	0	1.2795	22.404	490.6326	0.4585	0.0398	1.2513	0	1.8523
TCGA-38-4632-01A-01R-1755-07	TCGA-38-4632	LUAD	0.2593	29.8054	0.8902	2.664	270.048	1.5434	541.3897	39.6436	15.1095	73.9963	17.3269	320.0253	52.6822	53.519	1.8301	0.3914	0.0352	0.6821	0	0	27.5652	0.416	14.1798	45.8209	58.514	47.8275	0.1064	5.8409	103.2636	2.7301	0.1162	3.5818	308.7371	150.7141	5.659	0.3546	25.1737	14.9503	7.7619	18.8949	8.7362	0.0216	3.0819	7.16	10.1561	13.732	0.0245	270.9506	3.0696	38.7505	0.042	22.8962	12.5976	62.0989	7.0261	111.5363	0.9538	16.2142	4.6708	3.4011	0.0623	3.4018	66.4001	2370.1781	1.1485	0.0129	1.9691	0	24.0725
TCGA-38-6178-01A-11R-1755-07	TCGA-38-6178	LUAD	0.2723	16.6166	2.3925	1.0766	122.0445	0.3974	500.9482	22.1075	2.7107	38.0036	8.7984000000000009	90.0859	27.7996	42.6935	0.5302	22.5843	0.0345	0	0	0	11.102	0.0817	3.788	52.7821	51.6846	30.9992	0.1219	1.0721	56.0405	0.3968	0.0228	0.2825	28.5013	142.0383	3.7639	0.1011	7.64	12.478	3.4502	6.0704	2.3715	0.1335	2.6334	1.5332	2.5256	26.0016	0	288.5722	1.372	9.4045	0	37.827	10.0114	6.017	3.0972	31.9055	0.139	20.0642	3.8511	1.6184	0.0612	1.6259	24.3427	1391.1205	0.1253	0.0508	0.2072	0	6.3744
TCGA-38-7271-01A-11R-2039-07	TCGA-38-7271	LUAD	0.14	82.8717	2.1007	5.3136	95.5724	2.2289	279.828	17.7402	15.8224	58.8479	85.3879	68.0002	20.5435	53.08	1.4431	0.0718	0.344	0.2225	0.0206	0.0747	6.6203	0.2768	12.1737	46.2615	98.3236	7.1991	0.0347	3.5419	22.3311	0.9824	0	3.0318	45.8632	80.9814	6.5676	0.4925	75.4089	9.8447	6.184	14.6884	48.287	0.2901	0.9852	26.259	3.1511	11.1093	0.024	242.2384	3.5254	68.5468	0	40.3844	62.0542	23.8487	9.6027	119.8908	2.7125	26.9081	21.1416	11.8867	0.1828	1.3405	36.5287	2539.1804	11.8005	0.0885	0.757	0	22.11
TCGA-38-A44F-01A-11R-A24H-07	TCGA-38-A44F	LUAD	0.5619	37.7445	1.8154	2.7035	196.3425	1.8406	231.1858	22.6479	5.7337	22.9375	15.7652	75.1696	19.7532	31.4217	2.0592	39.3764	0.4268	0.8351	0.03	0	14.2061	0.3803	7.3967	39.0313	50.6071	18.2333	0.1646	2.8242	46.3574	0.7956	0.1494	6.3016	23.263	139.8785	3.1835	0.2777	56.2432	12.6121	7.9312	20.8397	19.2813	0.3463	0.9391	5.7398	4.4739	14.3351	0.0437	111.825	5.0931	30.7043	0.015	20.7024	10.8445	49.8945	8.208	86.796	0.7929	15.0189	7.5304	6.623	0.1927	2.8559	53.172	1814.3579	3.2807	0.1569	2.6283	0	23.5265
TCGA-44-2655-01A-01R-0946-07	TCGA-44-2655	LUAD	0.1906	20.7491	1.4139	1.2955	256.3004	0.3488	460.5687	29.8472	1.8462	35.1956	4.4717	126.5624	13.0591	9.9526	0.8979	0.1444	0.2074	0.0852	0.0345	0	4.9624	0.5728	3.9622	20.9491	79.0247	7.5048	0.1046	1.1615	15.2557	0.4857	0.0229	1.62	29.0247	149.7846	0.9114	0.2437	6.1608	11.5512	14.6433	11.1881	6.8942	0.1114	1.4381	2.5504	1.3159	3.3929	0.0321	786.2534	1.3017	14.5055	0.0276	37.9092	10.2183	5.3011	1.9906	39.4472	0.2321	6.6376	2.1664	2.0639	0.0612	0.6172	21.0501	2758.1253	1.7676	0.0381	1.1912	0.0846	13.7337
TCGA-44-2656-01A-02R-0946-07	TCGA-44-2656	LUAD	0.1413	61.2648	2.0795	1.5637	177.0952	2.1833	560.5556	24.1499	23.6047	41.7534	27.6535	191.8583	18.1406	35.8014	2.0904	0.1177	0.0725	1.4845	0.0144	0	19.3714	0.1773	13.4267	137.5348	60.5297	21.2997	0.0792	14.6622	43.3996	1.1569	0.0559	1.6531	29.8238	182.7347	4.1964	0.3144	136.0137	26.1527	3.273	10.923	46.6765	0.0743	1.6698	26.2142	2.5199	24.0582	0.0379	91.4591	3.7267	81.242	0.2456	24.5716	17.5476	91.7787	8.0466	126.9777	3.5745	29.8889	16.8079	7.0199	0.6848	1.3386	86.9265	3175.8173	1.2936	0.4485	0.4833	0.0564	37.4797
TCGA-44-2656-01A-02R-A278-07	TCGA-44-2656	LUAD	0.13	31.1328	7.5643	0.1852	100.066	1.61	406.8059	20.6265	18.5207	67.5586	6.7559	188.5901	8.048	4.6412	1.4795	0.0762	0.3102	2.5626	0	0	15.1675	0.1986	15.0998	184.1264	35.3273	13.6777	0.3312	18.4233	41.1526	2.4464	0.0362	1.5606	17.2533	157.1116	2.8238	0.4215	82.6927	6.1533	2.1741	10.1737	55.0053	0.1074	0.5545	18.9364	3.5723	30.131	0.1334	54.0513	5.0182	121.606	0.1855	28.3237	21.8406	108.4579	7.1428	23.2532	2.9741	35.2992	6.4703	0.9101	0.6787	1.7623	75.7985	2603.709	0.3146	0.6573	0.3528	0	68.6588
TCGA-44-2656-01B-06R-A277-07	TCGA-44-2656	LUAD	0.0929	15.8245	14.7932	0.7758	28.8512	2.2244	94.459	9.9251	6.1246	80.1097	2.7495	54.1805	5.9101	8.5868	1.5245	0.0363	0.0522	3.327	0	0	21.8453	0.5187	8.3415	157.7318	52.1357	8.5017	1.3157	22.6711	20.2554	3.6346	0.0345	1.3002	7.9521	100.0412	4.4065	0.6622	127.355	5.6668	2.2668	2.6213	15.901	0.1696	1.2047	15.1673	2.9677	37.9271	0.1454	12.0246	6.9305	102.994	0.1248	19.6875	33.6763	60.08	6.1183	11.4088	2.0684	37.8559	5.0321	0.9408	0.7087	2.7562	47.0552	844.3141	0.1894	1.477	0.5568	0	65.6836
TCGA-44-2657-01A-01R-1107-07	TCGA-44-2657	LUAD	0.1049	55.0934	2.1804	3.1602	107.5111	2.5982	504.8191	21.2943	14.454	30.6513	30.4793	121.2764	22.4463	37.6111	1.7535	1.7007	0.1472	1.9861	0	0	9.2032	0.7526	10.6214	61.7809	37.0011	14.9993	0.0445	2.5585	28.059	0.9537	0.37	1.949	33.6334	100.7525	4.8648	0.6898	107.3869	10.0621	8.0637	8.431	37.7279	0.2302	1.394	25.3293	2.5502	12.3094	0.0513	86.3077	3.772	43.8297	0.0352	23.6994	10.9625	67.157	7.4491	98.9427	3.2954	19.6382	27.8576	14.8813	0.4173	1.1909	56.9479	4416.669	3.4471	0.3139	2.4347	0	24.4439
TCGA-44-2659-01A-01R-0946-07	TCGA-44-2659	LUAD	0.2578	33.6863	1.1251	2.5987	59.0707	1.1928	388.4776	17.9151	2.4456	20.2089	7.6526	119.5385	16.2044	21.5894	0.8716	0.1391	0.1713	0.6068	0.0171	0	16.2556	0.1352	5.3918	54.7369	53.2597	8.9539	0.0576	2.2555	16.6131	0.5072	0.0378	1.8901	5.3727	140.9642	1.3387	0.3112	40.2946	4.4024	11.3596	6.3651	16.5104	0.6058	1.8274	12.7007	2.7457	3.2718	0.0398	34.7111	1.7394	29.3365	0.0256	38.7728	9.9037	36.6824	4.6904	39.8903	1.616	10.1924	6.1542	8.9658	0.1096	1.226	46.7188	2334.232	0.8422	0.1784	2.3325	0.0095	11.4858
TCGA-44-2661-01A-01R-1107-07	TCGA-44-2661	LUAD	0.0639	58.2307	2.1228	5.6029	189.7997	1.1871	360.1768	19.9064	10.245	43.5377	9.1068	171.6263	20.8426	35.2297	4.0231	2.5644	0.5025	1.5864	0.2254	0.0227	4.9241	0.7136	19.5844	48.9276	29.7531	7.7471	0.0528	3.8782	39.7659	2.0782	0	5.1312	63.9823	124.0172	6.286	1.5261	76.3629	8.1356	8.6533	48.0151	58.468	0.3053	1.4135	16.2597	2.3452	10.2418	0.0146	462.5705	6.4266	69.7088	0.0501	29.811	14.5517	129.5677	10.2687	147.3841	2.836	24.0415	18.7395	8.6821	0.2349	1.5274	113.7405	6561.3217	3.5343	0.3002	3.4627	0.0279	55.5785
TCGA-44-2662-01A-01R-0946-07	TCGA-44-2662	LUAD	0.1855	58.4759	1.1936	1.9406	261.1573	0.2698	512.494	41.994	6.5465	80.5474	40.3596	322.1628	69.5651	26.5736	3.2697	38.7464	0	0.1017	0	0.0299	65.3006	0.0977	14.2709	27.4371	39.0527	103.5647	0.1596	12.6706	142.3548	0.8625	0	35.4616	747.1893	208.9437	10.5341	0.1746	17.6478	59.9237	5.8538	59.369	5.7732	0.0375	5.5204	1.3835	10.7094	57.1192	0.0623	1120.9448	2.1006	100.5383	0.0329	32.3741	10.6641	33.2011	28.0404	312.163	0.1487	82.1278	2.8858	1.3312	0.1544	1.2095	149.3641	1131.0862	0.2622	0.0607	0.5597	0	53.162
TCGA-44-2662-01A-01R-A278-07	TCGA-44-2662	LUAD	0.0648	27.6518	3.5461	0.231	166.6954	0.2444	422.1584	37.8825	5.0849	98.1659	36.47	305.3374	42.6766	9.1492	1.9841	24.1563	0.0212	0.2943	0	0	61.0801	0.2412	14.8821	32.9175	25.9047	99.2789	0.2141	11.8671	137.9604	1.2866	0	24.7206	339.0322	174.9816	6.0023	0.2072	5.9716	58.665	5.0708	51.541	7.0265	0.0429	9.0711	1.1376	14.5448	77.4303	0.0813	1004.0715	1.9095	120.8016	0	37.671	10.9118	31.4002	31.5721	260.0916	0.207	92.1575	2.755	0.7911	0.2006	1.7292	114.6458	815.9636	0.0193	0.1093	0.3256	0	85.7886
TCGA-44-2662-01B-02R-A277-07	TCGA-44-2662	LUAD	0.1421	14.4339	10.3338	0.8712	46.1179	0.2144	86.4139	13.4495	2.3485	217.9173	2.623	102.5314	17.6741	8.5817	3.1811	1.5164	0.0559	2.2201	0.1003	0.1214	67.6451	0.5554	12.4429	41.3221	37.7751	24.1815	1.8597	15.3875	79.749	2.3935	0.1109	13.3401	89.4819	121.8999	9.9893	1.3817	16.5311	11.2244	2.8206	18.3853	3.2099	0.2896	4.4578	1.579	15.5734	39.8619	0.3503	122.8655	4.2364	136.8953	0.1671	34.3859	22.3196	29.3729	13.0808	26.4057	0.2724	96.146	1.2664	0.3694	0.198	4.1793	99.6024	262.9121	0.1521	0.2259	0.9315	0.1118	65.6092
TCGA-44-2665-01A-01R-0946-07	TCGA-44-2665	LUAD	0.0729	40.5424	1.3591	3.5591	302.8352	0.1756	351.3005	21.0896	1.6761	99.6326	60.8739	164.0261	28.8758	25.2987	1.9489	37.268	0.0537	0.0828	0	0	28.2117	0.0085	9.1844	20.4384	31.1509	37.9546	0.0361	5.6546	345.9814	1.5844	0.0118	3.5702	931.3761	235.275	5.2357	0.4196	4.733	11.6953	7.9776	277.333	5.0777	0.6074	2.2822	1.926	5.1865	8.3584	0.0998	4623.6206	2.2478	23.7944	0	27.9554	51.6576	7.7782	7.3503	201.5315	0.205	19.5634	2.4993	0.958	0.074	1.042	40.2247	2955.6528	0.4714	0.0461	1.2541	0.012	34.8734
TCGA-44-2665-01A-01R-A278-07	TCGA-44-2665	LUAD	0.1273	15.4207	4.9362	0.4785	139.2197	0.2037	274.5349	18.8724	1.227	181.2664	26.3002	182.3007	16.2707	4.1421	1.0355	9.2787	0.273	0.3154	0	0	14.9914	0.0215	10.5266	34.8583	14.5656	30.9004	0.1492	7.3755	354.292	4.2158	0.015	2.6146	384.7304	180.044	2.4034	0.7033	2.4714	4.2081	7.1261	226.7481	5.8537	0.3438	0.8445	1.1106	9.1225	11.7366	0.1664	4446.5989	1.2017	32.4794	0	29.7249	54.1108	12.8063	8.7108	60.8869	0.2942	16.2092	1.3246	0.1914	0.0537	1.3657	32.5339	2608.968	0.1652	0.1087	0.4855	0	70.2041
TCGA-44-2665-01B-06R-A277-07	TCGA-44-2665	LUAD	0.0294	14.7417	14.7731	2.3908	42.5869	0.1972	46.4295	6.1274	1.6512	146.8258	7.4803	42.5901	10.1562	5.6708	1.5381	2.7368	0	0.5344	0	0	24.4774	0.1095	7.532	41.7855	39.7844	12.0552	0.4083	10.1457	85.4079	2.4574	0.153	2.624	163.4607	125.7926	7.024	0.7904	14.2517	2.6939	4.6277	20.1927	3.1781	0.691	2.9072	3.2688	6.3275	15.7695	0.3223	187.2656	7.8025	69.674	0	23.6169	70.8678	14.2105	4.6878	16.2582	0.1226	15.6482	0.6683	0.4171	0	2.5849	50.9198	512.2329	0	0.8504	0.6171	0	46.3059
TCGA-44-2666-01A-01R-0946-07	TCGA-44-2666	LUAD	0.1542	11.947	2.5727	0.5578	127.6613	0.3246	447.1984	28.2638	1.9717	21.5639	0.7071	98.2238	25.6996	21.0533	0.649	0.173	0.0622	0.0718	0	0.0169	17.4484	1.4784	2.2817	44.3977	48.2986	5.9258	0.094	4.5333	16.5725	0.3301	0.0103	0.9766	43.5505	120.3233	0.4038	0.1871	1.7823	4.1956	11.9612	3.0639	3.008	0.2225	0.7902	4.4255	2.1621	24.1489	0.0325	37.6288	0.4225	14.7014	0	31.7821	4.4684	2.353	3.1793	24.5312	0.448	6.9014	3.1075	1.2327	0.0918	4.2358	8.4357	455.936	0.2115	0.1028	0.2798	0.0207	15.7023
TCGA-44-2666-01A-01R-A278-07	TCGA-44-2666	LUAD	0.1925	6.0389	6.6433	0.1629	82.4484	0.1814	358.1811	24.6371	1.9879	27.0671	0.8156	91.2821	15.9707	6.5909	0.4694	0.2304	0.1892	0.3278	0	0	16.1817	2.5073	2.3789	56.1042	30.8051	5.189	0.2504	4.0065	17.6177	1.3012	0	0.8706	20.5519	95.8036	0.3807	0.2693	0.5463	4.7209	10.4512	2.6431	2.9828	0.2098	1.396	3.0809	3.1979	30.8606	0.1153	37.3131	0.5564	19.8684	0	37.9939	5.0812	3.0402	4.1915	19.6209	0.4361	9.2101	3.058	0.5542	0.0698	5.7036	6.6808	353.5637	0.0644	0.1217	0.2838	0	31.7092
TCGA-44-2666-01B-02R-A277-07	TCGA-44-2666	LUAD	0.2145	6.2508	12.3054	0.5004	28.1589	0.3759	83.2321	11.4061	1.2769	32.2139	0.2204	31.1427	9.5639	8.1224	0.438	0.1334	0.0383	2.1609	0.0229	0	22.212	6.5147	1.3106	50.851	38.6862	2.9836	1.9913	4.7202	7.8938	1.8425	0	0.9837	10.1157	50.9062	0.4764	0.1247	0.9478	3.0939	7.7609	0.6741	1.3406	0.6029	0.8963	3.3908	2.1554	13.4612	0.1202	3.5936	0.9622	11.6587	0	27.2444	6.8981	2.0446	1.697	4.5554	0.4551	5.3707	1.4311	0.9216	0.0226	9.4167	4.833	120.145	0.1392	0.296	0.4857	0	10.6338
TCGA-44-2668-01A-01R-0946-07	TCGA-44-2668	LUAD	0.8485	35.5193	1.1765	2.1462	265.0188	0.9979	634.7453	30.9859	44.2273	221.9947	161.1867	280.7241	32.8032	22.4997	1.1516	7.4697	0.0243	0.9414	0	0	36.0018	0.1091	11.3805	82.704	44.0467	70.0913	0.0673	9.5217	255.2803	1.9769	0.0722	55.9575	36.604	344.5501	19.5429	0.1697	73.6317	39.3932	6.3394	133.1929	12.8148	0.0852	3.8955	13.3896	5.2604	19.5624	0.0465	2197.3857	4.2365	78.1042	0.1161	31.7531	53.6506	89.1719	13.7845	90.2037	1.067	57.2924	15.9761	6.1301	0.4942	1.8502	96.8678	1660.3301	0.7155	0.1471	46.7099	0.0324	78.4454
TCGA-44-2668-01A-01R-A278-07	TCGA-44-2668	LUAD	0.8304	18.2861	2.9135	0.4102	186.7578	1.3089	513.2165	30.6674	38.0387	234.6358	145.057	259.8711	25.3511	6.9698	1.0835	3.9586	0.0323	1.0752	0	0	36.8717	0.1224	10.9018	93.5431	32.1048	69.3657	0.1467	8.3287	236.7877	2.938	0	48.1272	18.4333	305.3931	13.2638	0.2209	30.4168	35.4671	5.7884	112.1152	10.5758	0.0909	6.5175	8.6593	7.1072	27.8437	0.0788	1971.9174	5.1209	95.2342	0.0193	38.123	52.8634	79.5377	14.2177	71.501	0.8633	62.7256	16.5612	3.3604	0.6298	2.2564	78.4138	1196.3765	0.176	0.2139	24.5068	0	108.7395
TCGA-44-2668-01B-02R-A277-07	TCGA-44-2668	LUAD	0.8664	17.5979	6.3222	1.4971	76.5581	1.1586	158.2334	13.1352	16.7803	231.6752	29.3853	123.2158	14.7328	11.7833	1.5077	0.7901	0.0344	1.8439	0.0206	0.0748	54.4687	0.2931	11.1006	71.0284	38.2827	36.0195	0.6246	11.7803	86.8065	7.2373	0.0683	53.6225	23.8116	165.5821	26.6735	0.862	59.429	26.086	3.7276	69.2639	8.8084	0.1451	4.8061	8.7883	6.9381	24.7011	0.1438	560.2872	7.9877	97.0355	0.0617	32.3609	72.0548	40.76	11.6283	28.851	0.8241	49.0724	8.4093	2.0056	0.8939	3.8124	58.773	646.0681	0.3122	1.0245	18.9743	0	106.6816
TCGA-44-3396-01A-01R-1206-07	TCGA-44-3396	LUAD	0.8819	42.1569	1.6443	4.0729	258.4316	0.6578	437.9468	25.0699	13.9139	111.4141	85.9439	207.3991	23.9151	39.3147	1.9159	27.7933	0.0802	0.2963	0.012	0.0218	55.2862	0.351	9.0526	48.6782	42.9894	18.944	0.3335	9.6128	32.2794	1.3156	0.0331	17.7889	46.0655	207.7777	8.8633	0.2934	55.8293	34.9879	3.1742	55.8217	18.5952	0.0607	2.896	12.3374	2.6666	10.083	0.0593	813.0671	3.8509	53.0598	0.036	36.2284	26.6913	65.2213	8.4761	134.3486	1.2595	35.6225	6.6926	4.2031	0.1479	1.4619	34.6816	1834.8457	0.682	0.2321	13.1766	0.0267	29.8847
TCGA-44-3398-01A-01R-1107-07	TCGA-44-3398	LUAD	0.2266	41.3967	2.5285	1.7567	384.5076	0.5064	567.6783	41.563	11.0702	87.1257	20.3978	486.538	37.2755	32.6142	3.4416	156.366	0.3898	0.2573	0.0111	0.0202	35.6268	0.2372	16.4925	26.2564	34.6055	56.1302	0.1591	8.1963	654.7708	2.1528	0.0737	4.8045	155.479	399.2092	4.3042	0.9362	8.155	15.3664	4.2805	108.2858	20.8177	0.075	4.6219	4.9936	6.9305	17.472	0.0517	2385.3998	3.4069	31.9047	0.0999	26.837	25.6122	20.6475	6.5805	101.0836	0.7948	12.8343	5.2134	1.8072	0.1425	1.1896	92.659	5426.2997	1.6172	0.0887	3.5279	0.0124	43.2522
TCGA-44-3917-01A-01R-A278-07	TCGA-44-3917	LUAD	0.1868	14.1239	5.9381	0.1553	100.5693	0.5347	164.5217	66.9341	18.6099	56.2017	5.5398	110.319	14.0949	4.8563	0.6016	0.1703	0.1224	1.5266	0	0	4.052	0.0579	14.6723	45.2139	31.5167	25.0942	0.1389	1.9751	26.1612	1.8966	0	2.3666	4.0415	120.8105	2.7997	0.667	30.2551	3.8636	2.075	8.069	46.1949	0.0269	2.3426	7.3434	2.7229	1.9033	0.1172	72.1752	2.4957	43.5396	0.0549	38.3438	6.6878	73.5697	1.1857	77.3621	1.1479	16.4907	8.6336	1.2687	0.271	0.4464	66.1215	1245.4097	0.2777	0.1912	0.4897	0	16.721800000000002
TCGA-44-3917-01B-02R-A277-07	TCGA-44-3917	LUAD	0.0456	12.3307	16.2267	0.8708	23.7765	0.4431	36.5323	22.2822	3.809	68.7775	1.9917	30.5844	8.4272	5.8982	0.6645	0.0748	0	5.2329	0.0214	0	6.9176	0.1357	8.6821	57.3087	49.1846	12.8801	0.958	4.042	16.5535	2.4092	0.0237	2.2527	1.1926	66.9705	3.1989	0.6298	66.2557	3.089	2.511	1.7105	10.4746	0.0598	0.9323	4.7224	2.6765	1.7553	0.2871	7.6296	2.3615	70.7457	0.0643	31.3155	12.3522	38.3329	1.4314	15.8923	0.4711	11.8841	3.3928	1.0124	0.1905	1.2379	60.861	247.4502	0.2602	0.5534	0.6215	0	13.3745
TCGA-44-3918-01A-01R-1107-07	TCGA-44-3918	LUAD	0.3292	58.2884	1.547	2.1175	147.3526	1.5771	372.9337	22.5442	40.9445	47.0148	69.426	283.6673	23.9478	40.1434	2.8491	2.6785	0.1659	4.6296	0.1885	0.1622	54.2127	0.212	15.7666	95.8721	32.4617	26.491	0.0753	23.9377	54.2235	1.4676	0.1097	12.2467	39.878	244.2528	4.6294	0.9501	262.0609	27.6225	5.5833	87.5301	95.433	0.0568	2.5939	19.9405	3.7849	6.3711	0.0867	2440.6282	3.2531	75.4672	0.2381	25.2661	24.1215	274.2327	5.1046	172.2395	2.8766	20.6109	20.3855	11.9243	0.7543	1.2807	152.6578	3987.3911	2.5295	0.2318	4.3258	0	8.5737
